# Day,Lon,Lat,Altitude[m],NO,acd_NO,NO2,acd_NO2,O3,acd_O3,FORM,toga_CH2O,HNO3,zhou_HNO3,ISOP,ptrms_isoprene,MEOH,toga_Methanol,MEOH,ptrms_methanol,ALD2,toga_Acetaldehyde,ALD2,ptrms_acetaldehyde,ACET,toga_Acetone,BENZ,toga_Benzene,PRPA,toga_Propane,TERP,ptrms_sum_of_monoterpenes,ISPD+HPLD,ptrms_MVK_MACR
20130627,-94.57297,32.98056,921.557,0.047,-999.000,0.188,-999.000,43.171,43.797,4.278,4824.000,0.675,270.000,5.639,3.061,7.374,3781.000,7.374,-999.000,1.567,549.200,1.567,-999.000,1.833,1620.000,0.029,69.910,0.486,1005.000,0.193,-999.000,3.958,3.381
20130627,-94.53115,32.93697,920.133,0.052,52.559,0.206,213.925,45.443,45.407,4.736,-999.000,0.731,270.000,5.380,4.346,7.298,-999.000,7.298,-999.000,1.629,-999.000,1.629,-999.000,1.908,-999.000,0.029,-999.000,0.493,-999.000,0.182,-999.000,4.268,4.035
20130627,-94.48970,32.89378,919.660,0.071,61.891,0.264,271.265,43.154,48.096,4.448,5340.000,0.699,270.000,5.488,2.642,7.054,3851.000,7.054,-999.000,1.610,629.800,1.610,-999.000,1.855,1818.000,0.025,73.030,0.505,1119.000,0.184,-999.000,4.239,3.691
20130627,-94.44825,32.85068,920.430,0.071,84.643,0.264,414.304,43.154,50.716,4.448,-999.000,0.699,270.000,5.488,2.621,7.054,-999.000,7.054,-999.000,1.610,-999.000,1.610,-999.000,1.855,-999.000,0.025,-999.000,0.505,-999.000,0.184,-999.000,4.239,3.549
20130627,-94.40662,32.80706,920.586,0.041,53.938,0.169,205.103,45.741,48.556,4.923,5017.000,0.735,270.000,6.337,2.729,7.312,3625.000,7.312,-999.000,1.769,695.800,1.769,-999.000,1.959,1790.000,0.031,65.860,0.558,1574.000,0.197,-999.000,4.646,2.993
20130627,-94.36524,32.76363,920.185,0.041,51.939,0.169,214.113,45.741,49.805,4.923,-999.000,0.735,270.000,6.337,3.307,7.312,-999.000,7.312,-999.000,1.769,-999.000,1.769,-999.000,1.959,-999.000,0.031,-999.000,0.558,-999.000,0.197,-999.000,4.646,3.512
20130627,-94.32416,32.72067,918.899,0.041,61.597,0.169,281.760,45.741,51.386,4.923,-999.000,0.735,270.000,6.337,3.706,7.312,-999.000,7.312,-999.000,1.769,-999.000,1.769,-999.000,1.959,-999.000,0.031,-999.000,0.558,-999.000,0.197,-999.000,4.646,3.920
20130627,-94.28288,32.67752,919.919,0.048,70.421,0.198,338.790,47.952,54.386,5.061,-999.000,0.779,270.000,4.785,1.990,6.656,-999.000,6.656,-999.000,1.679,-999.000,1.679,-999.000,1.951,-999.000,0.035,-999.000,0.571,-999.000,0.159,-999.000,4.389,2.998
20130627,-94.24246,32.63324,921.410,0.048,72.458,0.198,359.876,47.952,55.404,5.061,-999.000,0.779,270.000,4.785,1.864,6.656,-999.000,6.656,-999.000,1.679,-999.000,1.679,-999.000,1.951,-999.000,0.035,-999.000,0.571,-999.000,0.159,-999.000,4.389,3.019
20130627,-94.22212,32.58080,922.196,0.068,146.599,0.275,873.673,49.508,67.154,5.039,-999.000,0.811,270.000,3.307,1.421,6.094,-999.000,6.094,-999.000,1.498,-999.000,1.498,-999.000,1.880,-999.000,0.038,-999.000,0.553,-999.000,0.121,-999.000,3.899,2.500
20130627,-94.21623,32.52456,921.868,0.068,98.905,0.275,500.698,49.508,53.535,5.039,-999.000,0.811,270.000,3.307,1.847,6.094,-999.000,6.094,-999.000,1.498,-999.000,1.498,-999.000,1.880,-999.000,0.038,-999.000,0.553,-999.000,0.121,-999.000,3.899,3.638
20130627,-94.21062,32.46885,921.340,0.080,116.952,0.325,660.440,51.483,61.170,5.158,-999.000,0.882,270.000,2.679,0.978,5.746,-999.000,5.746,-999.000,1.382,-999.000,1.382,-999.000,1.851,-999.000,0.032,-999.000,0.543,-999.000,0.100,-999.000,3.633,2.653
20130627,-94.20512,32.41412,919.559,0.080,192.322,0.325,1240.817,51.483,72.989,5.158,-999.000,0.882,270.000,2.679,1.071,5.746,-999.000,5.746,-999.000,1.382,-999.000,1.382,-999.000,1.851,-999.000,0.032,-999.000,0.543,-999.000,0.100,-999.000,3.633,2.592
20130627,-94.19970,32.35925,921.026,0.067,74.521,0.270,338.140,48.540,47.513,4.994,-999.000,0.814,270.000,4.339,2.771,6.040,-999.000,6.040,-999.000,1.448,-999.000,1.448,-999.000,1.796,-999.000,0.024,-999.000,0.504,-999.000,0.142,-999.000,4.123,3.419
20130627,-94.19408,32.30390,920.638,0.067,69.790,0.270,272.949,48.540,46.849,4.994,-999.000,0.814,270.000,4.339,1.961,6.040,-999.000,6.040,-999.000,1.448,-999.000,1.448,-999.000,1.796,-999.000,0.024,-999.000,0.504,-999.000,0.142,-999.000,4.123,3.267
20130627,-94.18867,32.24883,921.264,0.081,115.698,0.366,539.827,55.028,48.343,6.538,-999.000,0.860,-999.000,5.142,2.322,6.706,-999.000,6.706,-999.000,1.652,-999.000,1.652,-999.000,1.995,-999.000,0.022,-999.000,0.505,-999.000,0.171,-999.000,5.442,3.811
20130627,-94.18310,32.19234,923.419,0.081,85.090,0.366,350.591,55.028,43.417,6.538,5129.000,0.860,-999.000,5.142,2.335,6.706,2846.000,6.706,-999.000,1.652,392.000,1.652,-999.000,1.995,1294.000,0.022,143.780,0.505,704.000,0.171,-999.000,5.442,2.730
20130627,-94.17697,32.13471,924.466,0.053,49.069,0.213,141.812,44.834,36.835,4.982,-999.000,0.659,-999.000,6.360,3.185,6.459,-999.000,6.459,-999.000,1.538,-999.000,1.538,-999.000,1.743,-999.000,0.020,-999.000,0.425,-999.000,0.208,-999.000,4.832,2.807
20130627,-94.13920,32.10600,927.799,0.053,41.023,0.213,101.660,44.834,37.796,4.982,3996.000,0.659,-999.000,6.360,4.170,6.459,2223.000,6.459,-999.000,1.538,257.000,1.538,-999.000,1.743,1055.000,0.020,66.170,0.425,668.000,0.208,-999.000,4.832,2.761
20130627,-94.13603,32.14866,924.942,0.053,51.858,0.213,116.456,44.834,36.992,4.982,-999.000,0.659,-999.000,6.360,3.266,6.459,-999.000,6.459,-999.000,1.538,-999.000,1.538,-999.000,1.743,-999.000,0.020,-999.000,0.425,-999.000,0.208,-999.000,4.832,2.995
20130627,-94.16762,32.19781,922.381,0.081,-999.000,0.366,-999.000,55.028,-999.000,6.538,4059.000,0.860,-999.000,5.142,2.597,6.706,2157.000,6.706,-999.000,1.652,298.300,1.652,-999.000,1.995,1147.000,0.022,72.980,0.505,999.000,0.171,-999.000,5.442,2.973
20130627,-94.17032,32.25347,921.823,0.081,-999.000,0.366,-999.000,55.028,-999.000,6.538,-999.000,0.860,-999.000,5.142,2.302,6.706,-999.000,6.706,-999.000,1.652,-999.000,1.652,-999.000,1.995,-999.000,0.022,-999.000,0.505,-999.000,0.171,-999.000,5.442,3.885
20130627,-94.16829,32.30896,922.155,0.064,-999.000,0.267,-999.000,50.223,-999.000,5.281,5312.000,0.838,-999.000,4.487,2.111,6.163,3155.000,6.163,-999.000,1.491,515.100,1.491,-999.000,1.849,1635.000,0.022,129.380,0.501,1200.000,0.152,-999.000,4.303,3.554
20130627,-94.16514,32.36595,923.995,0.064,-999.000,0.267,-999.000,50.223,46.432,5.281,-999.000,0.838,-999.000,4.487,2.782,6.163,-999.000,6.163,-999.000,1.491,-999.000,1.491,-999.000,1.849,-999.000,0.022,-999.000,0.501,-999.000,0.152,-999.000,4.303,3.641
20130627,-94.16248,32.42335,923.419,0.082,-999.000,0.340,-999.000,52.874,65.070,5.391,3755.000,0.896,-999.000,3.012,1.261,5.901,3284.000,5.901,-999.000,1.444,584.800,1.444,-999.000,1.904,1823.000,0.029,184.640,0.534,957.000,0.113,-999.000,3.825,2.773
20130627,-94.15964,32.48029,922.053,0.082,-999.000,0.340,-999.000,52.874,72.449,5.391,-999.000,0.896,-999.000,3.012,1.126,5.901,-999.000,5.901,-999.000,1.444,-999.000,1.444,-999.000,1.904,-999.000,0.029,-999.000,0.534,-999.000,0.113,-999.000,3.825,2.757
20130627,-94.15685,32.53656,921.637,0.065,-999.000,0.272,-999.000,51.138,54.523,5.295,5628.000,0.837,-999.000,3.427,1.917,6.102,3386.000,6.102,-999.000,1.529,559.400,1.529,-999.000,1.923,1713.000,0.037,123.640,0.538,1086.000,0.124,-999.000,4.005,3.548
20130627,-94.15414,32.59192,920.485,0.065,-999.000,0.272,-999.000,51.138,60.053,5.295,-999.000,0.837,-999.000,3.427,1.486,6.102,-999.000,6.102,-999.000,1.529,-999.000,1.529,-999.000,1.923,-999.000,0.037,-999.000,0.538,-999.000,0.124,-999.000,4.005,2.641
20130627,-94.15146,32.64686,920.653,0.047,-999.000,0.199,-999.000,48.932,60.499,5.238,5722.000,0.796,-999.000,4.851,1.692,6.572,3422.000,6.572,-999.000,1.701,641.700,1.701,-999.000,1.976,1893.000,0.036,110.670,0.550,1554.000,0.158,-999.000,4.495,3.123
20130627,-94.14874,32.70148,920.055,0.047,-999.000,0.199,-999.000,48.932,54.882,5.238,-999.000,0.796,-999.000,4.851,2.983,6.572,-999.000,6.572,-999.000,1.701,-999.000,1.701,-999.000,1.976,-999.000,0.036,-999.000,0.550,-999.000,0.158,-999.000,4.495,3.771
20130627,-94.14601,32.75567,919.335,0.039,63.243,0.169,218.323,47.484,53.871,5.314,6290.000,0.779,-999.000,7.405,3.221,7.235,3857.000,7.235,-999.000,1.882,886.000,1.882,-999.000,2.043,2099.000,0.035,116.960,0.534,1612.000,0.209,-999.000,5.053,3.845
20130627,-94.14256,32.80978,921.176,0.039,56.622,0.169,189.753,47.484,51.257,5.314,-999.000,0.779,-999.000,7.405,3.808,7.235,-999.000,7.235,-999.000,1.882,-999.000,1.882,-999.000,2.043,-999.000,0.035,-999.000,0.534,-999.000,0.209,-999.000,5.053,4.427
20130627,-94.13770,32.86527,924.105,0.037,54.491,0.159,182.805,46.565,50.384,5.209,6625.000,0.775,-999.000,7.576,4.032,7.523,4453.000,7.523,-999.000,1.916,815.200,1.916,-999.000,2.065,2128.000,0.029,133.120,0.494,1880.000,0.237,-999.000,4.984,4.263
20130627,-94.13217,32.92314,924.539,0.037,50.163,0.157,160.202,47.081,48.949,5.072,-999.000,0.805,-999.000,5.932,3.305,7.303,-999.000,7.303,-999.000,1.833,-999.000,1.833,-999.000,2.067,-999.000,0.028,-999.000,0.470,-999.000,0.189,-999.000,4.652,3.447
20130627,-94.12637,32.98114,922.753,0.037,50.660,0.157,172.362,47.081,48.096,5.072,5664.000,0.805,-999.000,5.932,3.132,7.303,4182.000,7.303,-999.000,1.833,668.600,1.833,-999.000,2.067,1885.000,0.028,81.410,0.470,1242.000,0.189,-999.000,4.652,3.471
20130627,-94.12101,33.03627,917.162,0.042,55.927,0.188,188.526,50.679,47.491,5.645,-999.000,0.866,-999.000,5.189,3.212,7.685,-999.000,7.685,-999.000,1.896,-999.000,1.896,-999.000,2.169,-999.000,0.033,-999.000,0.467,-999.000,0.166,-999.000,5.044,3.414
20130627,-94.11596,33.08856,914.240,0.042,54.893,0.188,181.207,50.679,44.786,5.645,6482.000,0.866,-999.000,5.189,3.995,7.685,4549.000,7.685,-999.000,1.896,677.400,1.896,-999.000,2.169,1912.000,0.033,70.790,0.467,1009.000,0.166,-999.000,5.044,4.247
20130627,-94.11088,33.14069,918.954,0.063,62.639,0.300,223.900,56.785,46.785,6.814,-999.000,0.934,-999.000,5.742,3.627,8.412,-999.000,8.412,-999.000,2.055,-999.000,2.055,-999.000,2.412,-999.000,0.052,-999.000,0.448,-999.000,0.189,-999.000,5.713,3.844
20130627,-94.10521,33.19544,921.146,0.063,53.431,0.300,184.471,56.785,45.369,6.814,5289.000,0.934,-999.000,5.742,3.560,8.412,4248.000,8.412,-999.000,2.055,603.200,2.055,-999.000,2.412,1734.000,0.052,59.120,0.448,1002.000,0.189,-999.000,5.713,3.571
20130627,-94.09978,33.25150,923.153,0.069,43.281,0.311,126.589,53.732,45.016,6.400,-999.000,0.907,-999.000,5.960,0.586,8.629,-999.000,8.629,-999.000,1.977,-999.000,1.977,-999.000,2.315,-999.000,0.044,-999.000,0.427,-999.000,0.183,-999.000,5.688,1.037
20130627,-94.09397,33.30815,922.886,0.069,-999.000,0.311,-999.000,53.732,48.521,6.400,4196.000,0.907,-999.000,5.960,0.340,8.629,3376.000,8.629,-999.000,1.977,492.300,1.977,-999.000,2.315,1443.000,0.044,42.430,0.427,673.000,0.183,-999.000,5.688,1.112
20130627,-94.08865,33.36395,922.364,0.058,85.476,0.238,419.668,48.570,54.418,5.043,-999.000,0.866,-999.000,3.842,1.803,7.203,-999.000,7.203,-999.000,1.689,-999.000,1.689,-999.000,2.162,-999.000,0.043,-999.000,0.401,-999.000,0.127,-999.000,4.294,2.887
20130627,-94.08312,33.41922,922.573,0.058,93.526,0.238,417.912,48.570,49.735,5.043,6215.000,0.866,-999.000,3.842,2.779,7.203,5987.000,7.203,-999.000,1.689,1080.500,1.689,-999.000,2.162,1869.000,0.043,175.890,0.401,1054.000,0.127,-999.000,4.294,4.109
20130627,-94.07873,33.47589,924.601,0.047,138.287,0.186,603.009,46.802,50.840,4.478,-999.000,0.860,-999.000,2.271,1.366,7.016,-999.000,7.016,-999.000,1.687,-999.000,1.687,-999.000,2.228,-999.000,0.064,-999.000,0.384,-999.000,0.076,-999.000,3.358,2.962
20130627,-94.07427,33.53255,921.355,0.047,82.310,0.186,363.622,46.802,52.460,4.478,4675.000,0.860,-999.000,2.271,0.538,7.016,4359.000,7.016,-999.000,1.687,569.600,1.687,-999.000,2.228,1700.000,0.064,36.910,0.384,797.000,0.076,-999.000,3.358,1.861
20130627,-94.07018,33.58689,921.804,0.130,67.464,0.546,258.967,54.339,42.611,6.553,-999.000,0.945,190.000,2.475,-999.000,8.720,-999.000,8.720,-999.000,2.431,-999.000,2.431,-999.000,2.912,-999.000,0.214,-999.000,0.417,-999.000,0.091,-999.000,4.470,-999.000
20130627,-94.06601,33.64195,922.539,0.130,709.843,0.546,2343.833,54.339,45.491,6.553,6198.000,0.945,190.000,2.475,1.453,8.720,12480.000,8.720,-999.000,2.431,1348.300,2.431,-999.000,2.912,2053.000,0.214,125.030,0.417,1004.000,0.091,-999.000,4.470,2.584
20130627,-94.06142,33.69762,923.232,0.062,59.253,0.275,223.087,51.733,41.345,6.281,-999.000,0.893,190.000,4.791,1.913,9.025,-999.000,9.025,-999.000,2.449,-999.000,2.449,-999.000,2.770,-999.000,0.147,-999.000,0.411,-999.000,0.167,-999.000,5.158,2.603
20130627,-94.05724,33.75360,922.301,0.062,54.291,0.275,197.261,51.733,40.099,6.281,5502.000,0.893,190.000,4.791,2.730,9.025,5336.000,9.025,-999.000,2.449,647.900,2.449,-999.000,2.770,1791.000,0.147,45.720,0.411,952.000,0.167,-999.000,5.158,2.793
20130627,-94.05283,33.80949,923.806,0.033,41.668,0.145,138.514,46.359,37.665,5.556,-999.000,0.792,190.000,9.117,4.064,9.044,-999.000,9.044,-999.000,2.354,-999.000,2.354,-999.000,2.552,-999.000,0.056,-999.000,0.395,-999.000,0.240,-999.000,5.446,3.492
20130627,-94.04811,33.86555,925.365,0.029,-999.000,0.134,-999.000,47.579,38.120,5.505,5125.000,0.832,190.000,9.420,3.690,9.537,5106.000,9.537,-999.000,2.540,629.500,2.540,-999.000,2.797,1800.000,0.056,46.400,0.380,1230.000,0.240,-999.000,5.655,3.541
20130627,-94.01093,33.90797,1154.771,0.024,-999.000,0.105,-999.000,46.755,39.522,4.694,-999.000,0.809,190.000,7.095,-999.000,9.029,-999.000,9.029,-999.000,2.212,-999.000,2.212,-999.000,2.680,-999.000,0.029,-999.000,0.366,-999.000,0.204,-999.000,4.737,-999.000
20130627,-93.94762,33.93137,1547.239,0.015,-999.000,0.058,-999.000,47.521,39.923,3.775,3564.000,0.917,190.000,3.276,-999.000,7.551,3276.000,7.551,-999.000,1.797,428.200,1.797,-999.000,2.601,1532.000,0.030,23.020,0.359,1372.000,0.093,-999.000,3.219,-999.000
20130627,-93.88220,33.95258,1845.779,0.012,27.144,0.040,12.908,47.601,42.428,2.395,-999.000,1.044,190.000,0.880,0.045,5.936,-999.000,5.936,3.757,1.229,-999.000,1.229,0.403,2.495,-999.000,0.024,-999.000,0.337,-999.000,0.026,0.009,1.106,0.039
20130627,-93.81576,33.97449,2185.898,0.011,23.759,0.033,20.643,47.001,44.643,1.631,2336.000,1.175,190.000,0.002,0.035,5.052,1499.000,5.052,4.253,0.893,130.100,0.893,0.424,2.406,939.000,0.022,11.880,0.325,364.000,0.000,0.020,0.059,0.051
20130627,-93.75002,33.99589,2521.344,0.010,19.299,0.027,27.356,46.451,44.854,1.456,-999.000,0.986,190.000,0.000,0.014,4.638,-999.000,4.638,5.796,0.823,-999.000,0.823,0.567,2.326,-999.000,0.019,-999.000,0.324,-999.000,0.000,0.022,0.044,0.041
20130627,-93.68422,34.01751,2861.138,0.011,26.380,0.023,22.960,43.283,47.702,0.741,1824.000,0.426,190.000,0.000,0.028,2.333,1779.000,2.333,2.767,0.236,189.800,0.236,0.288,1.261,1308.000,0.008,13.160,0.209,147.000,0.000,0.039,0.005,0.030
20130627,-93.61899,34.03836,3180.537,0.018,29.593,0.028,18.262,40.374,43.903,0.429,-999.000,0.263,190.000,0.000,0.032,0.807,-999.000,0.807,2.842,0.035,-999.000,0.035,0.309,0.528,-999.000,0.002,-999.000,0.105,-999.000,0.000,-999.000,0.000,0.044
20130627,-93.55541,34.05893,3512.578,0.020,27.359,0.028,17.227,40.668,44.793,0.372,1305.000,0.211,190.000,0.000,0.019,0.652,1642.000,0.652,3.211,0.016,82.500,0.016,0.266,0.449,1006.000,0.001,8.000,0.100,189.000,0.000,0.021,0.000,0.030
20130627,-93.49386,34.07893,3832.643,0.018,21.197,0.022,7.869,40.466,38.957,0.312,-999.000,0.170,190.000,0.000,0.027,0.630,-999.000,0.630,2.744,0.013,-999.000,0.013,0.239,0.434,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.019,0.000,0.023
20130627,-93.43169,34.09881,3993.627,0.017,-999.000,0.022,-999.000,40.376,37.742,0.316,1070.000,0.200,-999.000,0.000,-999.000,0.648,1227.000,0.648,2.655,0.014,60.100,0.014,0.106,0.441,745.000,0.001,5.320,0.100,61.000,0.000,-999.000,0.000,0.003
20130627,-93.36672,34.11940,3999.225,0.017,22.623,0.022,-999.000,40.376,37.127,0.316,-999.000,0.200,-999.000,0.000,0.027,0.648,-999.000,0.648,3.100,0.014,-999.000,0.014,0.266,0.441,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.044,0.000,0.018
20130627,-93.30093,34.14042,3999.364,0.017,21.749,0.022,-999.000,40.588,36.840,0.318,987.000,0.203,-999.000,0.000,0.015,0.653,1183.000,0.653,2.634,0.014,47.800,0.014,0.243,0.442,738.000,0.001,4.880,0.100,57.000,0.000,0.061,0.000,0.027
20130627,-93.23510,34.16152,3999.477,0.017,21.155,0.022,-999.000,40.588,36.271,0.318,-999.000,0.203,-999.000,0.000,0.022,0.653,-999.000,0.653,2.803,0.014,-999.000,0.014,0.160,0.442,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.044,0.000,0.013
20130627,-93.16934,34.18237,3999.463,0.017,21.195,0.022,-999.000,40.817,36.016,0.321,996.000,0.198,-999.000,0.000,0.022,0.653,1319.000,0.653,2.696,0.014,55.300,0.014,0.209,0.442,770.000,0.001,4.710,0.100,48.000,0.000,0.021,0.000,0.021
20130627,-93.10393,34.20315,3999.417,0.017,20.377,0.021,-999.000,40.533,35.300,0.320,-999.000,0.226,-999.000,0.000,0.053,0.666,-999.000,0.666,2.463,0.015,-999.000,0.015,0.090,0.448,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.042,0.000,0.016
20130627,-93.03889,34.22383,3999.207,0.017,19.755,0.021,-999.000,40.723,35.199,0.322,1133.000,0.216,-999.000,0.000,0.039,0.657,1508.000,0.657,3.262,0.014,65.000,0.014,0.208,0.444,860.000,0.001,4.400,0.100,73.000,0.000,0.008,0.000,0.007
20130627,-92.97433,34.24433,3999.179,0.017,19.708,0.021,-999.000,40.723,35.285,0.322,-999.000,0.216,-999.000,0.000,0.003,0.657,-999.000,0.657,2.841,0.014,-999.000,0.014,0.223,0.444,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.042,0.000,0.017
20130627,-92.90998,34.26467,3998.776,0.017,19.490,0.022,-999.000,41.095,35.219,0.322,971.000,0.199,-999.000,0.000,0.006,0.642,1657.000,0.642,3.352,0.013,58.100,0.013,0.177,0.439,859.000,0.001,4.840,0.100,62.000,0.000,-999.000,0.000,0.021
20130627,-92.84645,34.28493,3998.962,0.016,18.727,0.021,-999.000,40.876,35.566,0.325,-999.000,0.227,-999.000,0.000,0.004,0.660,-999.000,0.660,3.007,0.015,-999.000,0.015,0.211,0.447,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.109,0.000,0.009
20130627,-92.78259,34.30503,3998.916,0.016,18.795,0.021,-999.000,40.891,34.856,0.329,1038.000,0.215,-999.000,0.000,0.016,0.650,1708.000,0.650,3.100,0.014,61.500,0.014,0.242,0.444,906.000,0.001,4.790,0.100,35.000,0.000,0.007,0.000,0.021
20130627,-92.71858,34.32523,3998.971,0.016,18.436,0.021,-999.000,40.891,34.862,0.329,-999.000,0.215,-999.000,0.000,0.025,0.650,-999.000,0.650,3.130,0.014,-999.000,0.014,0.236,0.444,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.019,0.000,0.015
20130627,-92.65453,34.34529,3998.648,0.016,18.641,0.021,-999.000,40.715,34.878,0.332,971.000,0.209,-999.000,0.000,0.037,0.648,1880.000,0.648,3.154,0.014,58.400,0.014,0.182,0.442,897.000,0.001,4.670,0.100,39.000,0.000,-999.000,0.000,0.014
20130627,-92.59068,34.36518,3999.206,0.016,19.224,0.021,-999.000,40.715,34.994,0.332,-999.000,0.209,-999.000,0.000,0.018,0.648,-999.000,0.648,3.165,0.014,-999.000,0.014,0.267,0.442,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.041,0.000,0.019
20130627,-92.52628,34.38540,3998.781,0.016,20.630,0.020,-999.000,40.457,35.667,0.337,917.000,0.235,-999.000,0.000,0.003,0.671,1502.000,0.671,2.789,0.015,60.100,0.015,0.168,0.451,797.000,0.001,4.570,0.100,36.000,0.000,0.008,0.000,0.008
20130627,-92.46219,34.40520,3998.860,0.016,20.475,0.020,-999.000,40.457,35.249,0.337,-999.000,0.235,94.000,0.000,0.036,0.671,-999.000,0.671,3.275,0.015,-999.000,0.015,0.249,0.451,-999.000,0.001,-999.000,0.100,-999.000,0.000,-999.000,0.000,0.013
20130627,-92.39830,34.42501,3998.620,0.015,19.486,0.020,-999.000,40.444,35.389,0.333,978.000,0.228,94.000,0.000,0.027,0.667,1797.000,0.667,3.249,0.015,52.400,0.015,0.280,0.449,898.000,0.001,4.600,0.100,61.000,0.000,0.041,0.000,0.007
20130627,-92.33404,34.44500,3998.952,0.015,19.943,0.020,-999.000,40.444,35.508,0.333,-999.000,0.228,94.000,0.000,0.043,0.667,-999.000,0.667,3.113,0.015,-999.000,0.015,0.100,0.449,-999.000,0.001,-999.000,0.100,-999.000,0.000,-999.000,0.000,0.031
20130627,-92.26925,34.46511,3999.110,0.015,20.061,0.020,-999.000,40.319,35.487,0.328,926.000,0.216,94.000,0.000,-999.000,0.661,1631.000,0.661,2.901,0.015,54.700,0.015,0.072,0.446,865.000,0.001,4.710,0.100,39.000,0.000,-999.000,0.000,0.014
20130627,-92.20417,34.48523,3999.006,0.015,21.329,0.019,-999.000,40.160,35.272,0.335,-999.000,0.250,94.000,0.000,0.008,0.694,-999.000,0.694,3.084,0.017,-999.000,0.017,0.276,0.459,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.020,0.000,0.019
20130627,-92.13892,34.50528,3998.911,0.015,-999.000,0.019,-999.000,39.837,-999.000,0.332,894.000,0.244,94.000,0.000,0.022,0.688,1524.000,0.688,2.664,0.017,60.600,0.017,0.253,0.456,812.000,0.001,4.690,0.100,28.000,0.000,0.020,0.000,0.022
20130627,-92.07362,34.52539,3998.531,0.015,-999.000,0.019,-999.000,39.837,-999.000,0.332,-999.000,0.244,94.000,0.000,0.027,0.688,-999.000,0.688,3.027,0.017,-999.000,0.017,0.214,0.456,-999.000,0.001,-999.000,0.100,-999.000,0.000,0.019,0.000,0.013
20130627,-92.00834,34.54531,3998.729,0.015,-999.000,0.019,-999.000,39.837,-999.000,0.332,903.000,0.244,94.000,0.000,0.004,0.688,1713.000,0.688,3.013,0.017,57.600,0.017,0.241,0.456,861.000,0.001,4.750,0.100,51.000,0.000,0.025,0.000,0.002
20130627,-91.94295,34.56542,3998.932,0.015,-999.000,0.019,-999.000,39.621,35.965,0.329,-999.000,0.239,94.000,0.000,0.028,0.685,-999.000,0.685,3.019,0.016,-999.000,0.016,0.254,0.455,-999.000,0.001,-999.000,0.100,-999.000,0.000,-999.000,0.000,0.031
20130627,-91.87684,34.58560,3936.468,0.014,-999.000,0.019,-999.000,39.641,35.943,0.336,826.000,0.263,94.000,0.000,-999.000,0.715,1206.000,0.715,-999.000,0.018,52.000,0.018,-999.000,0.466,706.000,0.001,3.860,0.100,26.000,0.000,-999.000,0.000,-999.000
20130627,-91.81083,34.60509,3635.740,0.014,-999.000,0.019,-999.000,39.531,35.433,0.333,-999.000,0.261,94.000,0.000,-999.000,0.713,-999.000,0.713,-999.000,0.018,-999.000,0.018,-999.000,0.466,-999.000,0.001,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130627,-91.74560,34.62477,3322.195,0.015,-999.000,0.021,-999.000,38.295,40.487,0.405,886.000,0.405,94.000,0.000,-999.000,0.898,1181.000,0.898,2.704,0.030,46.700,0.030,0.074,0.534,741.000,0.002,4.660,0.100,27.000,0.000,0.043,0.000,0.024
20130627,-91.67732,34.64558,3101.418,0.016,-999.000,0.025,-999.000,38.106,44.503,0.449,-999.000,0.476,94.000,0.000,0.033,0.964,-999.000,0.964,2.868,0.036,-999.000,0.036,0.237,0.560,-999.000,0.002,-999.000,0.100,-999.000,0.000,0.019,0.000,0.004
20130627,-91.60889,34.66642,3080.761,0.015,-999.000,0.025,-999.000,38.273,46.942,0.464,1021.000,0.541,94.000,0.000,0.015,1.074,1566.000,1.074,3.136,0.040,56.100,0.040,0.113,0.595,956.000,0.002,6.200,0.100,65.000,0.000,0.041,0.000,0.009
20130627,-91.53952,34.68738,3081.679,0.015,-999.000,0.024,-999.000,38.150,48.533,0.460,-999.000,0.535,94.000,0.000,0.024,1.078,-999.000,1.078,3.184,0.040,-999.000,0.040,0.216,0.594,-999.000,0.002,-999.000,0.100,-999.000,0.000,0.041,0.000,0.011
20130627,-91.47006,34.70831,3080.844,0.015,38.020,0.024,1.057,38.150,50.507,0.460,1118.000,0.535,-999.000,0.000,0.004,1.078,1775.000,1.078,3.301,0.040,70.400,0.040,0.166,0.594,1099.000,0.002,6.560,0.100,94.000,0.000,-999.000,0.000,0.008
